x,y,z,V,triangle
2.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,12
6.0000000000000000e+00,-8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,13
6.0000000000000000e+00,-7.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,13
6.0000000000000000e+00,-7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,13
6.0000000000000000e+00,-8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,14
6.0000000000000000e+00,-7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,14
6.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,14
6.0000000000000000e+00,-7.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,15
6.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,15
6.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,15
6.0000000000000000e+00,-7.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,16
6.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,16
6.0000000000000000e+00,-7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,16
6.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,17
6.0000000000000000e+00,5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,17
6.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,17
6.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,18
6.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,18
6.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,18
6.0000000000000000e+00,5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,19
6.0000000000000000e+00,6.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,19
6.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,19
6.0000000000000000e+00,5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,20
6.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,20
6.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,20
6.0000000000000000e+00,6.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,21
6.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,21
6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,21
6.0000000000000000e+00,6.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,22
6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,22
6.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,22
6.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,23
2.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,23
2.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,23
6.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,24
2.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,24
6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,24
2.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,25
1.9672740796000028e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,25
1.9672740796000028e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,25
2.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,26
1.9672740796000028e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,26
2.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,26
1.9672740796000028e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,27
1.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,27
1.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,27
1.9672740796000028e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,28
1.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,28
1.9672740796000028e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,28
1.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,29
8.9604480200002001e-02,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,29
8.9604480200002001e-02,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,29
1.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,30
8.9604480200002001e-02,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,30
1.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,30
8.9604480200002001e-02,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,31
0.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,31
0.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,31
8.9604480200002001e-02,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,32
0.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,32
8.9604480200002001e-02,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,32
0.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,33
-1.5000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,33
-1.5000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,33
0.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,34
-1.5000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,34
0.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,34
-1.5000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,35
-6.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,35
-6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,35
-1.5000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,36
-6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,36
-1.5000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,36
-6.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,37
-8.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,37
-8.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,37
-6.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,38
-8.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,38
-6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,38
-8.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,39
-8.0000000000000000e+00,7.8176947147999982e+00,-2.0499999999999998e+00,0.0000000000000000e+00,39
-8.0000000000000000e+00,7.8176947147999982e+00,-5.0000000000000003e-02,0.0000000000000000e+00,39
-8.0000000000000000e+00,8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,40
-8.0000000000000000e+00,7.8176947147999982e+00,-5.0000000000000003e-02,0.0000000000000000e+00,40
-8.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,40
-8.0000000000000000e+00,7.8176947147999982e+00,-2.0499999999999998e+00,0.0000000000000000e+00,41
-8.0000000000000000e+00,7.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,41
-8.0000000000000000e+00,7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,41
-8.0000000000000000e+00,7.8176947147999982e+00,-2.0499999999999998e+00,0.0000000000000000e+00,42
-8.0000000000000000e+00,7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,42
-8.0000000000000000e+00,7.8176947147999982e+00,-5.0000000000000003e-02,0.0000000000000000e+00,42
-8.0000000000000000e+00,7.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,43
-8.0000000000000000e+00,6.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,43
-8.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,43
-8.0000000000000000e+00,7.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,44
-8.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,44
-8.0000000000000000e+00,7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,44
-8.0000000000000000e+00,6.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,45
-8.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,45
-8.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,45
-8.0000000000000000e+00,6.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,46
-8.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,46
-8.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,46
-8.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,47
-8.0000000000000000e+00,-5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,47
-8.0000000000000000e+00,-5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,47
-8.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,48
-8.0000000000000000e+00,-5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,48
-8.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,48
-8.0000000000000000e+00,-5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,49
-8.0000000000000000e+00,-5.4975481179999974e-01,-2.0499999999999998e+00,0.0000000000000000e+00,49
-8.0000000000000000e+00,-5.4975481179999974e-01,-5.0000000000000003e-02,0.0000000000000000e+00,49
-8.0000000000000000e+00,-5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,50
-8.0000000000000000e+00,-5.4975481179999974e-01,-5.0000000000000003e-02,0.0000000000000000e+00,50
-8.0000000000000000e+00,-5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,50
-8.0000000000000000e+00,-5.4975481179999974e-01,-2.0499999999999998e+00,0.0000000000000000e+00,51
-8.0000000000000000e+00,-5.4096645219999999e+00,-2.0499999999999998e+00,0.0000000000000000e+00,51
-8.0000000000000000e+00,-5.4096645219999999e+00,-5.0000000000000003e-02,0.0000000000000000e+00,51
-8.0000000000000000e+00,-5.4975481179999974e-01,-2.0499999999999998e+00,0.0000000000000000e+00,52
-8.0000000000000000e+00,-5.4096645219999999e+00,-5.0000000000000003e-02,0.0000000000000000e+00,52
-8.0000000000000000e+00,-5.4975481179999974e-01,-5.0000000000000003e-02,0.0000000000000000e+00,52
-8.0000000000000000e+00,-5.4096645219999999e+00,-2.0499999999999998e+00,0.0000000000000000e+00,53
-8.0000000000000000e+00,-8.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,53
-8.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,53
-8.0000000000000000e+00,-5.4096645219999999e+00,-2.0499999999999998e+00,0.0000000000000000e+00,54
-8.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,54
-8.0000000000000000e+00,-5.4096645219999999e+00,-5.0000000000000003e-02,0.0000000000000000e+00,54
-8.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,55
-3.9002337588000007e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,55
-3.9002337588000007e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,55
-8.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,56
-3.9002337588000007e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,56
-8.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,56
-3.9002337588000007e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,57
-1.9763412185000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,57
-1.9763412185000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,57
-3.9002337588000007e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,58
-1.9763412185000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,58
-3.9002337588000007e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,58
-1.9763412185000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,59
-5.0000000000000000e-01,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,59
-5.0000000000000000e-01,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,59
-1.9763412185000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,60
-5.0000000000000000e-01,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,60
-1.9763412185000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,60
-5.0000000000000000e-01,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,61
1.1576710718999994e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,61
1.1576710718999994e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,61
-5.0000000000000000e-01,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,62
1.1576710718999994e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,62
-5.0000000000000000e-01,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,62
1.1576710718999994e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,63
2.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,63
2.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,63
1.1576710718999994e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,64
2.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,64
1.1576710718999994e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,64
2.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,65
6.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,65
6.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,65
2.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,66
6.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,66
2.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,66
6.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,67
6.0000000000000000e+00,-7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,67
6.0000000000000000e+00,-7.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,67
6.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,68
6.0000000000000000e+00,-7.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,68
6.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,68
6.0000000000000000e+00,-7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,69
6.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,69
6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,69
6.0000000000000000e+00,-7.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,70
6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,70
6.0000000000000000e+00,-7.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,70
6.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,71
6.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,71
6.0000000000000000e+00,5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,71
6.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,72
6.0000000000000000e+00,5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,72
6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,72
6.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,73
6.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,73
6.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,73
6.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,74
6.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,74
6.0000000000000000e+00,5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,74
6.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,75
6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,75
6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,75
6.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,76
6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,76
6.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,76
6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,77
2.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,77
2.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,77
6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,78
2.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,78
6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,78
2.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,79
1.9672740796000028e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,79
1.9672740796000028e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,79
2.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,80
1.9672740796000028e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,80
2.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,80
1.9672740796000028e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,81
1.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,81
1.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,81
1.9672740796000028e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,82
1.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,82
1.9672740796000028e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,82
1.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,83
8.9604480200002001e-02,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,83
8.9604480200002001e-02,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,83
1.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,84
8.9604480200002001e-02,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,84
1.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,84
8.9604480200002001e-02,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,85
0.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,85
0.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,85
8.9604480200002001e-02,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,86
0.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,86
8.9604480200002001e-02,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,86
0.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,87
-1.5000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,87
-1.5000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,87
0.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,88
-1.5000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,88
0.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,88
-1.5000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,89
-6.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,89
-6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,89
-1.5000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,90
-6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,90
-1.5000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,90
